customer_id,customer_name,gender,signup_date,city,state,region,acquisition_channel
131721,Nisha Sharma,Male,2025-03-25,Agra,Uttar Pradesh,North,Affiliate
131722,Isha Verma,Male,2023-05-13,Hyderabad,Telangana,South,Organic Search
131723,Karan Yadav,Female,2025-05-04,Mysuru,Karnataka,South,Organic Search
131724,Pooja Verma,Male,2025-12-21,Thiruvananthapuram,Kerala,South,Organic Search
131725,Aditya Verma,Female,2023-01-27,Pune,Maharashtra,West,Organic Search
131726,Rahul Sharma,Male,2025-03-31,Surat,Gujarat,West,Affiliate
131727,Rahul Singh,Male,2025-05-12,Thiruvananthapuram,Kerala,South,Organic Search
131728,Pooja Agarwal,Male,2024-01-13,Vijayawada,Andhra Pradesh,South,Paid Search
131729,Vivaan Pandey,Female,2025-08-07,Kochi,Kerala,South,Social Media
131730,Ananya Mehta,Male,2024-03-17,Bhopal,Madhya Pradesh,Central,Affiliate
131731,Pooja Patel,Male,2024-04-11,New Delhi,Delhi,North,Paid Search
131732,Aditi Sharma,Male,2023-03-19,Pune,Maharashtra,West,Organic Search
131733,Vivaan Sharma,Female,2024-02-15,Ahmedabad,Gujarat,West,Referral
131734,Riya Tiwari,Male,2025-05-08,Jaipur,Rajasthan,North,Social Media
131735,Pooja Verma,Female,2024-08-23,Jodhpur,Rajasthan,North,Referral
131736,Rahul Pandey,Male,2023-11-30,Agra,Uttar Pradesh,North,Referral
131737,Vivaan Gupta,Female,2025-03-06,Patna,Bihar,East,Affiliate
131738,Pooja Kumar,Female,2024-01-10,Hyderabad,Telangana,South,Referral
131739,Isha Kumar,Female,2024-02-27,Mumbai,Maharashtra,West,Organic Search
131740,Aditya Mishra,Male,2024-07-19,Kochi,Kerala,South,Organic Search
131741,Karan Agarwal,Female,2023-04-11,Warangal,Telangana,South,Organic Search
131742,Vivaan Joshi,Female,2024-07-07,Mangaluru,Karnataka,South,Organic Search
131743,Simran Agarwal,Male,2025-02-28,Udaipur,Rajasthan,North,Paid Search
131744,Rahul Agarwal,Male,2023-08-15,Vijayawada,Andhra Pradesh,South,Paid Search
131745,Priya Verma,Male,2024-09-03,Ludhiana,Punjab,North,Social Media
131746,Pooja Saxena,Female,2023-01-13,Nashik,Maharashtra,West,Referral
131747,Arjun Jain,Female,2025-06-20,Patna,Bihar,East,Email
131748,Isha Gupta,Female,2025-02-20,Bhopal,Madhya Pradesh,Central,Organic Search
131749,Ananya Verma,Male,2025-03-02,Thiruvananthapuram,Kerala,South,Organic Search
131750,Isha Jain,Male,2024-04-24,Vijayawada,Andhra Pradesh,South,Social Media
131751,Kavya Pandey,Female,2024-10-09,Gurugram,Haryana,North,Organic Search
131752,Rahul Mishra,Male,2025-02-25,Bhopal,Madhya Pradesh,Central,Organic Search
131753,Aarav Agarwal,Female,2024-02-03,Warangal,Telangana,South,Organic Search
131754,Arjun Agarwal,Female,2024-02-29,Kochi,Kerala,South,Affiliate
131755,Sneha Pandey,Male,2023-12-23,Vijayawada,Andhra Pradesh,South,Organic Search
131756,Ananya Yadav,Male,2024-02-12,Vijayawada,Andhra Pradesh,South,Organic Search
131757,Aditi Sharma,Male,2025-01-15,Vijayawada,Andhra Pradesh,South,Paid Search
131758,Aditya Tiwari,Female,2025-09-19,Bhopal,Madhya Pradesh,Central,Paid Search
131759,Vivaan Patel,Male,2023-09-04,Vijayawada,Andhra Pradesh,South,Referral
131760,Pooja Agarwal,Male,2023-10-22,Gurugram,Haryana,North,Email
131761,Pooja Kumar,Female,2023-02-18,Mangaluru,Karnataka,South,Organic Search
131762,Meera Yadav,Female,2024-02-24,Noida,Uttar Pradesh,North,Paid Search
131763,Karan Patel,Female,2025-05-19,Visakhapatnam,Andhra Pradesh,South,Email
131764,Aarav Sharma,Female,2024-01-23,Surat,Gujarat,West,Organic Search
131765,Nisha Patel,Female,2023-01-07,Thiruvananthapuram,Kerala,South,Referral
131766,Karan Agarwal,Male,2023-08-02,Coimbatore,Tamil Nadu,South,Email
131767,Ananya Mishra,Female,2023-08-24,Warangal,Telangana,South,Organic Search
131768,Arjun Yadav,Male,2023-08-10,Amritsar,Punjab,North,Email
131769,Rahul Verma,Female,2025-11-02,Udaipur,Rajasthan,North,Social Media
131770,Riya Mishra,Female,2024-05-08,Gaya,Bihar,East,Organic Search
131771,Aditya Agarwal,Female,2023-04-16,Coimbatore,Tamil Nadu,South,Organic Search
131772,Aditi Tiwari,Female,2025-11-16,Gwalior,Madhya Pradesh,Central,Referral
131773,Isha Joshi,Male,2025-02-17,Udaipur,Rajasthan,North,Referral
131774,Meera Kumar,Male,2025-06-17,Kochi,Kerala,South,Social Media
131775,Arjun Jain,Male,2023-05-05,Jaipur,Rajasthan,North,Social Media
131776,Sneha Pandey,Male,2023-06-07,Nagpur,Maharashtra,West,Paid Search
131777,Aarav Joshi,Female,2023-06-22,Faridabad,Haryana,North,Paid Search
131778,Pooja Saxena,Male,2025-12-28,Vijayawada,Andhra Pradesh,South,Organic Search
131779,Rahul Mishra,Male,2025-03-13,Thiruvananthapuram,Kerala,South,Social Media
131780,Aarav Pandey,Female,2025-07-03,Mumbai,Maharashtra,West,Email
131781,Riya Sharma,Female,2024-11-20,Vijayawada,Andhra Pradesh,South,Social Media
131782,Vivaan Verma,Male,2024-01-22,Hyderabad,Telangana,South,Social Media
131783,Rohan Yadav,Female,2024-01-23,Amritsar,Punjab,North,Affiliate
131784,Vikram Singh,Female,2023-04-16,Bhopal,Madhya Pradesh,Central,Affiliate
131785,Priya Agarwal,Male,2023-09-26,Visakhapatnam,Andhra Pradesh,South,Organic Search
131786,Vikram Yadav,Male,2024-12-09,Hyderabad,Telangana,South,Affiliate
131787,Meera Jain,Male,2024-04-02,Gwalior,Madhya Pradesh,Central,Social Media
131788,Rohan Tiwari,Male,2024-08-18,Patna,Bihar,East,Email
131789,Arjun Pandey,Female,2025-08-13,New Delhi,Delhi,North,Social Media
131790,Ananya Mishra,Male,2023-05-19,Faridabad,Haryana,North,Social Media
131791,Priya Verma,Female,2025-03-05,New Delhi,Delhi,North,Organic Search
131792,Karan Verma,Female,2025-12-03,Amritsar,Punjab,North,Organic Search
131793,Rahul Singh,Male,2025-09-09,Nashik,Maharashtra,West,Email
131794,Isha Tiwari,Male,2023-08-04,New Delhi,Delhi,North,Paid Search
131795,Nisha Gupta,Male,2023-11-12,Jodhpur,Rajasthan,North,Social Media
131796,Vivaan Mishra,Female,2024-11-06,New Delhi,Delhi,North,Organic Search
131797,Rahul Kumar,Female,2024-05-24,Mumbai,Maharashtra,West,Referral
131798,Simran Sharma,Female,2024-12-08,Lucknow,Uttar Pradesh,North,Paid Search
131799,Rahul Singh,Female,2024-12-31,Chennai,Tamil Nadu,South,Email
131800,Vikram Pandey,Female,2023-06-18,Jodhpur,Rajasthan,North,Social Media
131801,Sneha Mishra,Male,2025-08-11,Noida,Uttar Pradesh,North,Paid Search
131802,Aarav Joshi,Female,2023-05-04,New Delhi,Delhi,North,Organic Search
131803,Aarav Verma,Male,2024-10-29,Bhopal,Madhya Pradesh,Central,Paid Search
131804,Arjun Mishra,Female,2025-10-09,Chennai,Tamil Nadu,South,Social Media
131805,Aditi Saxena,Female,2023-02-23,Gurugram,Haryana,North,Organic Search
131806,Aarav Agarwal,Male,2024-04-13,Ludhiana,Punjab,North,Email
131807,Isha Agarwal,Female,2024-05-03,Agra,Uttar Pradesh,North,Paid Search
131808,Vikram Yadav,Female,2024-03-31,Vijayawada,Andhra Pradesh,South,Referral
131809,Arjun Patel,Male,2025-07-31,Patna,Bihar,East,Referral
131810,Rahul Mehta,Female,2023-03-17,Ludhiana,Punjab,North,Organic Search
131811,Karan Agarwal,Male,2025-05-13,Udaipur,Rajasthan,North,Social Media
131812,Sneha Gupta,Male,2023-01-17,Agra,Uttar Pradesh,North,Email
131813,Meera Singh,Female,2025-11-13,Kochi,Kerala,South,Affiliate
131814,Ananya Patel,Female,2025-12-08,Kolkata,West Bengal,East,Email
131815,Karan Sharma,Female,2025-03-29,Lucknow,Uttar Pradesh,North,Referral
131816,Karan Patel,Female,2025-07-08,New Delhi,Delhi,North,Organic Search
131817,Meera Yadav,Male,2023-06-26,Bengaluru,Karnataka,South,Paid Search
131818,Aarav Mehta,Female,2023-06-15,Warangal,Telangana,South,Social Media
131819,Arjun Patel,Male,2023-08-09,Ahmedabad,Gujarat,West,Organic Search
131820,Sneha Sharma,Female,2024-01-15,Ahmedabad,Gujarat,West,Paid Search
131821,Pooja Joshi,Female,2024-01-14,Kochi,Kerala,South,Organic Search
131822,Isha Pandey,Female,2023-06-30,Visakhapatnam,Andhra Pradesh,South,Affiliate
131823,Arjun Mishra,Male,2023-05-07,Patna,Bihar,East,Referral
131824,Riya Agarwal,Female,2025-06-14,Gwalior,Madhya Pradesh,Central,Organic Search
131825,Nisha Tiwari,Male,2025-01-29,Amritsar,Punjab,North,Paid Search
131826,Isha Agarwal,Female,2025-06-16,Coimbatore,Tamil Nadu,South,Email
131827,Rohan Tiwari,Male,2024-01-28,Siliguri,West Bengal,East,Referral
131828,Meera Mishra,Male,2025-07-22,Gwalior,Madhya Pradesh,Central,Paid Search
131829,Ananya Jain,Male,2023-08-03,Chennai,Tamil Nadu,South,Social Media
131830,Meera Patel,Male,2025-04-14,Vijayawada,Andhra Pradesh,South,Email
131831,Vikram Sharma,Female,2023-09-16,Mangaluru,Karnataka,South,Organic Search
131832,Ananya Tiwari,Female,2024-07-20,Lucknow,Uttar Pradesh,North,Referral
131833,Vivaan Saxena,Female,2025-10-27,Chennai,Tamil Nadu,South,Referral
131834,Ananya Jain,Female,2023-04-07,Ludhiana,Punjab,North,Organic Search
131835,Aarav Jain,Male,2025-04-22,Warangal,Telangana,South,Paid Search
131836,Rahul Joshi,Female,2024-09-03,Mysuru,Karnataka,South,Paid Search
131837,Simran Mishra,Male,2023-12-18,Thiruvananthapuram,Kerala,South,Affiliate
131838,Aditi Patel,Male,2025-12-02,New Delhi,Delhi,North,Social Media
131839,Neha Tiwari,Male,2025-05-06,New Delhi,Delhi,North,Affiliate
131840,Neha Kumar,Male,2025-06-30,Kochi,Kerala,South,Organic Search
131841,Arjun Yadav,Female,2025-10-04,Coimbatore,Tamil Nadu,South,Social Media
131842,Aditi Verma,Female,2025-07-26,Noida,Uttar Pradesh,North,Affiliate
131843,Arjun Verma,Female,2025-04-22,Vadodara,Gujarat,West,Referral
131844,Vivaan Pandey,Male,2023-07-09,Gurugram,Haryana,North,Organic Search
131845,Isha Joshi,Female,2024-03-03,Gurugram,Haryana,North,Email
131846,Nisha Tiwari,Female,2024-03-04,Nashik,Maharashtra,West,Referral
131847,Simran Tiwari,Male,2023-07-14,Coimbatore,Tamil Nadu,South,Organic Search
131848,Nisha Tiwari,Female,2023-11-18,Gwalior,Madhya Pradesh,Central,Paid Search
131849,Arjun Sharma,Male,2025-05-12,Indore,Madhya Pradesh,Central,Social Media
131850,Nisha Jain,Male,2024-10-03,Bhopal,Madhya Pradesh,Central,Referral
131851,Vivaan Agarwal,Female,2023-03-02,Hyderabad,Telangana,South,Affiliate
131852,Meera Tiwari,Male,2025-01-10,Ludhiana,Punjab,North,Organic Search
131853,Isha Joshi,Male,2023-11-11,Nagpur,Maharashtra,West,Paid Search
131854,Vikram Agarwal,Male,2023-03-02,Amritsar,Punjab,North,Organic Search
131855,Kavya Yadav,Male,2023-03-27,Visakhapatnam,Andhra Pradesh,South,Organic Search
131856,Karan Patel,Male,2023-04-05,Patna,Bihar,East,Organic Search
131857,Aarav Gupta,Female,2023-09-27,Ahmedabad,Gujarat,West,Paid Search
131858,Rohan Singh,Female,2024-12-11,Hyderabad,Telangana,South,Organic Search
131859,Aditi Mishra,Male,2023-12-11,Surat,Gujarat,West,Organic Search
131860,Karan Mehta,Male,2025-08-22,New Delhi,Delhi,North,Email
131861,Karan Mishra,Female,2024-02-03,Bengaluru,Karnataka,South,Referral
131862,Neha Joshi,Female,2023-03-02,Gwalior,Madhya Pradesh,Central,Paid Search
131863,Priya Jain,Male,2023-06-06,Kolkata,West Bengal,East,Social Media
131864,Vivaan Sharma,Male,2023-09-15,Jodhpur,Rajasthan,North,Social Media
131865,Aditi Tiwari,Female,2024-11-02,Jaipur,Rajasthan,North,Referral
131866,Arjun Verma,Female,2024-08-09,Nagpur,Maharashtra,West,Affiliate
131867,Karan Yadav,Female,2025-11-19,Kochi,Kerala,South,Paid Search
131868,Neha Gupta,Male,2023-06-01,Vijayawada,Andhra Pradesh,South,Paid Search
131869,Arjun Kumar,Male,2023-05-07,Bengaluru,Karnataka,South,Affiliate
131870,Aditi Yadav,Male,2024-08-08,Coimbatore,Tamil Nadu,South,Referral
131871,Ananya Yadav,Male,2025-02-17,Gwalior,Madhya Pradesh,Central,Referral
131872,Pooja Kumar,Female,2024-03-21,Varanasi,Uttar Pradesh,North,Affiliate
131873,Vikram Mehta,Male,2023-07-17,Pune,Maharashtra,West,Social Media
131874,Aditi Saxena,Male,2024-04-15,Thiruvananthapuram,Kerala,South,Referral
131875,Priya Singh,Male,2024-12-05,New Delhi,Delhi,North,Social Media
131876,Riya Jain,Female,2024-06-02,,West Bengal,East,Paid Search
131877,Simran Mehta,Male,2023-06-29,Thiruvananthapuram,Kerala,South,Email
131878,Ananya Gupta,Female,2023-03-05,Gaya,Bihar,East,Organic Search
131879,Aditi Sharma,Female,2025-08-30,Madurai,Tamil Nadu,South,Email
131880,Aarav Patel,Female,2024-01-04,New Delhi,Delhi,North,Paid Search
131881,Aditi Mishra,Female,2023-01-26,Patna,Bihar,East,Social Media
131882,Vivaan Jain,Female,2024-04-04,Ahmedabad,Gujarat,West,Organic Search
131883,Karan Sharma,Male,2023-08-27,Vijayawada,Andhra Pradesh,South,Paid Search
131884,Vikram Gupta,Female,2023-08-16,Bhopal,Madhya Pradesh,Central,Social Media
131885,Aarav Kumar,Male,2024-12-18,Kanpur,Uttar Pradesh,North,Organic Search
131886,Neha Saxena,Male,2025-01-01,Mysuru,Karnataka,South,Organic Search
131887,Priya Joshi,Male,2025-01-08,Gurugram,Haryana,North,Organic Search
131888,Meera Saxena,Male,2025-08-24,Patna,Bihar,East,Organic Search
131889,Rahul Patel,Female,2024-05-16,Faridabad,Haryana,North,Referral
131890,Arjun Joshi,Male,2025-03-19,Mangaluru,Karnataka,South,Referral
131891,Meera Mehta,Male,2023-09-26,Bengaluru,Karnataka,South,Affiliate
131892,Vivaan Gupta,Male,2024-12-14,Mangaluru,Karnataka,South,Referral
131893,Pooja Mishra,Female,2024-11-12,Patna,Bihar,East,Organic Search
131894,Priya Pandey,Female,2024-02-04,Agra,Uttar Pradesh,North,Paid Search
131895,Sneha Gupta,Male,2025-12-21,Amritsar,Punjab,North,Paid Search
131896,Simran Jain,Male,2025-10-16,Madurai,Tamil Nadu,South,Organic Search
131897,Meera Saxena,Male,2024-12-01,Udaipur,Rajasthan,North,Referral
131898,Rahul Yadav,Female,2023-07-28,Bengaluru,Karnataka,South,Paid Search
131899,Meera Saxena,Female,2023-07-15,Surat,Gujarat,West,Affiliate
131900,Rahul Singh,Male,2024-12-07,Gurugram,Haryana,North,Social Media
131901,Aarav Tiwari,Female,2025-09-30,New Delhi,Delhi,North,Social Media
131902,Rohan Singh,Female,2025-02-20,Kolkata,West Bengal,East,Social Media
131903,Vivaan Patel,Male,2024-09-21,Noida,Uttar Pradesh,North,Organic Search
131904,Nisha Pandey,Female,2024-10-18,New Delhi,Delhi,North,Organic Search
131905,Vivaan Sharma,Female,2023-06-08,Gaya,Bihar,East,Social Media
131906,Aarav Gupta,Male,2023-07-13,Kolkata,West Bengal,East,Paid Search
131907,Isha Gupta,Male,2024-04-27,Bhopal,Madhya Pradesh,Central,Organic Search
131908,Isha Verma,Female,2023-11-22,Mangaluru,Karnataka,South,Affiliate
131909,Aditi Verma,Female,2024-11-26,Bengaluru,Karnataka,South,Organic Search
131910,Simran Yadav,Male,2024-06-06,Surat,Gujarat,West,Paid Search
131911,Kavya Jain,Male,2024-11-24,Nagpur,Maharashtra,West,Affiliate
131912,Karan Mehta,Female,2024-10-14,Kochi,Kerala,South,Organic Search
131913,Pooja Sharma,Male,2025-11-19,Chennai,Tamil Nadu,South,Email
131914,Isha Singh,Female,2024-01-21,Gaya,Bihar,East,Paid Search
131915,Sneha Gupta,Female,2024-12-10,New Delhi,Delhi,North,Social Media
131916,Karan Agarwal,Male,2024-09-09,Bhopal,Madhya Pradesh,Central,Organic Search
131917,Aditya Jain,Male,2023-06-30,Mangaluru,Karnataka,South,Referral
131918,Vivaan Mehta,Female,2023-10-06,Coimbatore,Tamil Nadu,South,Paid Search
131919,Riya Singh,Female,2025-06-17,Vadodara,Gujarat,West,Organic Search
131920,Sneha Agarwal,Female,2023-04-07,Nagpur,Maharashtra,West,Organic Search
131921,Neha Yadav,Female,2023-07-07,Nashik,Maharashtra,West,Paid Search
131922,Karan Mishra,Female,2025-02-27,Gurugram,Haryana,North,Paid Search
131923,Rahul Yadav,Female,2025-11-12,Warangal,Telangana,South,Referral
131924,Neha Sharma,Female,2025-07-22,Siliguri,West Bengal,East,Affiliate
131925,Aditi Sharma,Male,2025-03-04,Gwalior,Madhya Pradesh,Central,Paid Search
131926,Isha Gupta,Female,2023-11-04,Gwalior,Madhya Pradesh,Central,Email
131927,Aarav Saxena,Female,2025-04-23,Indore,Madhya Pradesh,Central,Social Media
131928,Kavya Kumar,Female,2024-02-20,Vijayawada,Andhra Pradesh,South,Referral
131929,Sneha Mehta,Female,2023-12-26,Indore,Madhya Pradesh,Central,Affiliate
131930,Ananya Jain,Male,2023-11-03,Hyderabad,Telangana,South,Social Media
131931,Karan Gupta,Male,2023-12-08,Chennai,Tamil Nadu,South,Organic Search
131932,Riya Mehta,Male,2024-11-25,Amritsar,Punjab,North,Organic Search
131933,Rohan Yadav,Female,2025-06-10,Surat,Gujarat,West,Social Media
131934,Nisha Pandey,Male,2024-12-26,Siliguri,West Bengal,East,Paid Search
131935,Vivaan Patel,Female,2025-07-02,Amritsar,Punjab,North,Organic Search
131936,Arjun Yadav,Female,2023-10-22,Mysuru,Karnataka,South,Organic Search
131937,Ananya Joshi,Male,2024-10-03,Mysuru,Karnataka,South,Organic Search
131938,Arjun Jain,Male,2025-01-15,Varanasi,Uttar Pradesh,North,Paid Search
131939,Simran Agarwal,Male,2024-02-26,Pune,Maharashtra,West,Organic Search
131940,Sneha Pandey,Female,2025-05-15,Bhopal,Madhya Pradesh,Central,Referral
131941,Isha Sharma,Male,2024-09-04,Udaipur,Rajasthan,North,Organic Search
131942,Pooja Singh,Male,2023-10-23,Coimbatore,Tamil Nadu,South,Affiliate
131943,Sneha Gupta,Female,2025-02-09,Mangaluru,Karnataka,South,Email
131944,Sneha Pandey,Female,2023-03-01,Gaya,Bihar,East,Organic Search
131945,Nisha Patel,Male,2025-05-13,Pune,Maharashtra,West,Organic Search
131946,Sneha Saxena,Female,2023-08-01,Patna,Bihar,East,Organic Search
131947,Ananya Patel,Male,2024-05-08,Kochi,Kerala,South,Paid Search
131948,Aditya Pandey,Female,2025-04-03,Surat,Gujarat,West,Referral
131949,Ananya Singh,Female,2025-05-19,Udaipur,Rajasthan,North,Organic Search
131950,Sneha Mishra,Female,2024-01-26,Siliguri,West Bengal,East,Paid Search
131951,Vikram Patel,Male,2024-12-04,Nashik,Maharashtra,West,Organic Search
131952,Sneha Pandey,Female,2023-04-04,Bhopal,Madhya Pradesh,Central,Social Media
131953,Meera Yadav,Male,2025-07-12,Hyderabad,Telangana,South,Organic Search
131954,Kavya Singh,Male,2023-09-25,Udaipur,Rajasthan,North,Paid Search
131955,Simran Singh,Male,2025-05-28,Varanasi,Uttar Pradesh,North,Social Media
131956,Pooja Agarwal,Male,2024-07-11,Thiruvananthapuram,Kerala,South,Paid Search
131957,Vivaan Saxena,Female,2024-03-27,Warangal,Telangana,South,Referral
131958,Sneha Mehta,Female,2024-01-06,Nagpur,Maharashtra,West,Organic Search
131959,Arjun Singh,Male,2025-04-22,Gurugram,Haryana,North,Referral
131960,Priya Joshi,Male,2023-11-27,Vijayawada,Andhra Pradesh,South,Email
131961,Simran Saxena,Male,2024-10-24,Jodhpur,Rajasthan,North,Social Media
131962,Vivaan Mehta,Female,2023-01-24,Agra,Uttar Pradesh,North,Referral
131963,Meera Kumar,Male,2024-12-27,Vijayawada,Andhra Pradesh,South,Social Media
131964,Vikram Joshi,Female,2023-05-21,Bengaluru,Karnataka,South,Social Media
131965,Kavya Mishra,Male,2023-09-07,Mangaluru,Karnataka,South,Affiliate
131966,Arjun Yadav,Female,2025-03-04,Gaya,Bihar,East,Affiliate
131967,Vivaan Agarwal,Female,2025-04-27,Madurai,Tamil Nadu,South,Affiliate
131968,Meera Kumar,Male,2023-04-27,Pune,Maharashtra,West,Organic Search
131969,Pooja Saxena,Female,2023-05-07,Patna,Bihar,East,Paid Search
131970,Nisha Verma,Female,2023-05-12,Mangaluru,Karnataka,South,Paid Search
131971,Vikram Verma,Male,2023-08-02,Ludhiana,Punjab,North,Organic Search
131972,Priya Tiwari,Female,2023-10-03,New Delhi,Delhi,North,Paid Search
131973,Isha Patel,Male,2024-01-19,Thiruvananthapuram,Kerala,South,Organic Search
131974,Arjun Mehta,Male,2024-07-22,Gaya,Bihar,East,Organic Search
131975,Aarav Joshi,Female,2025-04-13,Mangaluru,Karnataka,South,Organic Search
131976,Aditi Mehta,Female,2023-04-01,Kolkata,West Bengal,East,Paid Search
131977,Priya Verma,Female,2024-03-30,Visakhapatnam,Andhra Pradesh,South,Paid Search
131978,Riya Sharma,Female,2023-02-08,Noida,Uttar Pradesh,North,Referral
131979,Aditya Mishra,Male,2024-11-07,Ludhiana,Punjab,North,Referral
131980,Arjun Verma,Female,2025-09-15,Vadodara,Gujarat,West,Social Media
131981,Vivaan Tiwari,Female,2025-10-01,Vijayawada,Andhra Pradesh,South,Referral
131982,Nisha Saxena,Male,2023-03-17,Mangaluru,Karnataka,South,Affiliate
131983,Aditi Patel,Male,2025-02-18,Patna,Bihar,East,Email
131984,Riya Verma,Male,2025-05-20,Visakhapatnam,Andhra Pradesh,South,Organic Search
131985,Nisha Mehta,Male,2025-06-29,Warangal,Telangana,South,Affiliate
131986,Rahul Gupta,Female,2023-02-22,Mumbai,Maharashtra,West,Organic Search
131987,Simran Tiwari,Female,2023-05-27,Warangal,Telangana,South,Referral
131988,Meera Agarwal,Female,2024-02-12,Siliguri,West Bengal,East,Organic Search
131989,Karan Kumar,Female,2023-03-08,Bhopal,Madhya Pradesh,Central,Email
131990,Priya Joshi,Male,2024-01-12,Jaipur,Rajasthan,North,Paid Search
131991,Ananya Kumar,Male,2023-09-22,Kochi,Kerala,South,Social Media
131992,Rohan Gupta,Male,2025-07-28,Siliguri,West Bengal,East,Referral
131993,Karan Joshi,Male,2025-09-09,Bhopal,Madhya Pradesh,Central,Email
131994,Meera Pandey,Female,2023-11-14,Vijayawada,Andhra Pradesh,South,Organic Search
131995,Vikram Tiwari,Female,2025-03-10,Vijayawada,Andhra Pradesh,South,Referral
131996,Vikram Jain,Female,2023-01-25,Hyderabad,Telangana,South,Organic Search
131997,Nisha Sharma,Female,2024-02-22,Chennai,Tamil Nadu,South,Social Media
131998,Simran Verma,Male,2025-09-25,Faridabad,Haryana,North,Email
131999,Arjun Patel,Female,2025-09-24,Jodhpur,Rajasthan,North,Paid Search
132000,Aditya Joshi,Female,2024-02-27,Surat,Gujarat,West,Social Media
132001,Rohan Sharma,Male,2024-12-18,Gaya,Bihar,East,Email
132002,Isha Mishra,Female,2023-02-25,Gwalior,Madhya Pradesh,Central,Organic Search
132003,Karan Tiwari,Female,2025-05-26,Thiruvananthapuram,Kerala,South,Organic Search
132004,Priya Patel,Male,2023-09-24,Hyderabad,Telangana,South,Social Media
132005,Aarav Sharma,Female,2023-04-07,Faridabad,Haryana,North,Email
132006,Neha Sharma,Male,2024-08-09,Mysuru,Karnataka,South,Social Media
132007,Rohan Jain,Female,2025-06-29,Vijayawada,Andhra Pradesh,South,Organic Search
132008,Karan Patel,Female,2024-11-14,Pune,Maharashtra,West,Organic Search
132009,Vivaan Patel,Female,2024-06-20,Faridabad,Haryana,North,Organic Search
132010,Priya Singh,Female,2023-10-24,Nashik,Maharashtra,West,Email
132011,Pooja Yadav,Male,2023-04-03,Thiruvananthapuram,Kerala,South,Email
132012,Neha Patel,Male,2023-02-05,Visakhapatnam,Andhra Pradesh,South,Affiliate
132013,Vivaan Joshi,Female,2023-02-12,Amritsar,Punjab,North,Affiliate
132014,Vikram Kumar,Female,2024-01-12,Gurugram,Haryana,North,Paid Search
132015,Rohan Kumar,Male,2024-09-12,Jodhpur,Rajasthan,North,Organic Search
132016,Vikram Jain,Male,2023-01-09,Bengaluru,Karnataka,South,Paid Search
132017,Meera Agarwal,Male,2024-10-04,Vijayawada,Andhra Pradesh,South,Organic Search
132018,Riya Yadav,Male,2025-03-11,Udaipur,Rajasthan,North,Affiliate
132019,Pooja Singh,Male,2023-07-18,AMRITSAR,Punjab,North,Social Media
132020,Vikram Tiwari,Male,2024-04-29,Patna,Bihar,East,Social Media
132021,Priya Gupta,Female,2023-12-03,Gaya,Bihar,East,Social Media
132022,Simran Mishra,Male,2025-05-04,Hyderabad,Telangana,South,Affiliate
132023,Simran Jain,Male,2024-03-07,Vadodara,Gujarat,West,Affiliate
132024,Aditi Pandey,Male,2023-01-12,Surat,Gujarat,West,Organic Search
132025,Nisha Patel,Female,2025-09-16,Bhopal,Madhya Pradesh,Central,Social Media
132026,Simran Verma,Male,2025-11-28,Gaya,Bihar,East,Organic Search
132027,Vikram Mehta,Female,2025-01-17,New Delhi,Delhi,North,Paid Search
132028,Sneha Joshi,Male,2025-06-27,Mangaluru,Karnataka,South,Affiliate
132029,Priya Joshi,Female,2025-02-24,Lucknow,Uttar Pradesh,North,Paid Search
132030,Ananya Saxena,Male,2023-10-02,Jodhpur,Rajasthan,North,Referral
132031,Sneha Singh,Female,2023-06-08,Gaya,Bihar,East,Referral
132032,Aditi Yadav,Male,2025-07-13,Bengaluru,Karnataka,South,Organic Search
132033,Aditi Kumar,Female,2023-01-01,Patna,Bihar,East,Referral
132034,Neha Gupta,Female,2024-10-29,Lucknow,Uttar Pradesh,North,Paid Search
132035,Ananya Mishra,Female,2023-01-26,Ludhiana,Punjab,North,Organic Search
132036,Ananya Agarwal,Female,2023-07-15,Patna,Bihar,East,Referral
132037,Isha Jain,Female,2023-12-24,Gaya,Bihar,East,Affiliate
132038,Ananya Saxena,Male,2025-05-14,Gaya,Bihar,East,Social Media
132039,Meera Saxena,Female,2023-04-18,Hyderabad,Telangana,South,Paid Search
132040,Karan Yadav,Male,2023-04-16,Visakhapatnam,Andhra Pradesh,South,Organic Search
132041,Pooja Sharma,Male,2023-09-18,Faridabad,Haryana,North,Paid Search
132042,Nisha Gupta,Male,2024-04-09,New Delhi,Delhi,North,Email
132043,Vikram Kumar,Female,2023-11-23,Thiruvananthapuram,Kerala,South,Paid Search
132044,Aditya Saxena,Male,2025-04-06,Faridabad,Haryana,North,Referral
132045,Kavya Sharma,Male,2024-06-16,Madurai,Tamil Nadu,South,Email
132046,Kavya Mishra,Male,2025-09-09,Vijayawada,Andhra Pradesh,South,Affiliate
132047,Ananya Gupta,Male,2025-08-28,Bengaluru,Karnataka,South,Paid Search
132048,Arjun Patel,Female,2023-11-11,Gwalior,Madhya Pradesh,Central,Organic Search
132049,Karan Pandey,Female,2025-03-25,Patna,Bihar,East,Referral
132050,Aditi Yadav,Male,2024-10-22,Vijayawada,Andhra Pradesh,South,Email
132051,Kavya Agarwal,Male,2024-11-30,Kolkata,West Bengal,East,Paid Search
132052,Karan Verma,Female,2025-07-11,Vijayawada,Andhra Pradesh,South,Paid Search
